Date,Open,High,Low,Close,Adj Close,Volume
2021-09-22,21.530001,22.420000,21.379999,22.250000,22.250000,2738500
2021-09-23,22.510000,22.760000,21.860001,22.530001,22.530001,2607900
2021-09-24,22.389999,22.559999,21.840000,22.190001,22.190001,2046900
2021-09-27,22.100000,23.660000,21.719999,23.480000,23.480000,3382400
2021-09-28,23.000000,23.400000,22.420000,22.780001,22.780001,2494600
2021-09-29,22.920000,23.170000,22.080000,22.160000,22.160000,2179200
2021-09-30,22.250000,23.000000,22.200001,22.680000,22.680000,2338000
2021-10-01,24.969999,25.469999,24.270000,24.870001,24.870001,12936900
2021-10-04,24.559999,24.770000,22.980000,23.090000,23.090000,22214600
2021-10-05,23.570000,23.799999,22.540001,22.680000,22.680000,4354200
2021-10-06,22.120001,24.100000,21.700001,23.840000,23.840000,5848100
2021-10-07,23.910000,24.950001,23.790001,24.719999,24.719999,5274500
2021-10-08,24.900000,25.049999,23.860001,23.959999,23.959999,2180000
2021-10-11,24.150000,27.100000,24.139999,26.139999,26.139999,7458500
2021-10-12,26.080000,28.309999,26.000000,27.450001,27.450001,6842200
2021-10-13,27.620001,28.320000,27.299999,28.209999,28.209999,3987000
2021-10-14,28.500000,28.830000,27.320000,27.490000,27.490000,4044600
2021-10-15,27.809999,28.219999,27.420000,27.540001,27.540001,2631000
2021-10-18,27.350000,28.299999,27.030001,27.440001,27.440001,2676400
2021-10-19,27.730000,30.600000,27.379999,29.570000,29.570000,7356600
2021-10-20,29.299999,29.629999,28.490000,28.799999,28.799999,3458400
2021-10-21,28.709999,30.190001,28.530001,29.760000,29.760000,3576100
2021-10-22,29.510000,29.799999,28.940001,29.410000,29.410000,2183300
2021-10-25,29.910000,30.670000,29.690001,30.660000,30.660000,2738400
2021-10-26,30.950001,31.139999,29.080000,29.620001,29.620001,2988400
2021-10-27,31.450001,33.099998,31.070000,31.090000,31.090000,6699300
2021-10-28,31.309999,32.750000,31.230000,32.480000,32.480000,3623900
2021-10-29,32.500000,34.240002,32.360001,33.660000,33.660000,4250000
2021-11-01,34.299999,34.610001,33.290001,33.849998,33.849998,3345400
2021-11-02,33.419998,33.689999,31.730000,32.570000,32.570000,3348300
2021-11-03,31.910000,33.380001,31.520000,32.950001,32.950001,3249800
2021-11-04,30.190001,32.790001,29.379999,32.709999,32.709999,6175600
2021-11-05,32.500000,33.680000,31.750000,32.590000,32.590000,2951600
2021-11-08,32.889999,33.060001,32.160000,32.270000,32.270000,2513700
2021-11-09,32.139999,32.470001,30.600000,31.870001,31.870001,2580800
2021-11-10,30.879999,32.000000,30.719999,31.290001,31.290001,2095100
2021-11-11,31.590000,32.490002,30.730000,32.090000,32.090000,2455200
2021-11-12,32.380001,33.439999,32.009998,32.090000,32.090000,2040200
2021-11-15,32.029999,32.310001,30.870001,31.530001,31.530001,2120200
2021-11-16,31.450001,31.610001,30.230000,31.320000,31.320000,2348900
2021-11-17,31.160000,31.809999,30.740000,30.920000,30.920000,1185800
2021-11-18,31.000000,31.180000,29.139999,29.450001,29.450001,3115500
2021-11-19,29.440001,30.980000,29.299999,30.590000,30.590000,1998300
2021-11-22,31.190001,32.200001,29.770000,30.070000,30.070000,2733600
2021-11-23,29.820000,30.490000,28.830000,29.650000,29.650000,1695900
2021-11-24,29.200001,30.240000,28.650000,30.020000,30.020000,1664100
2021-11-26,29.410000,30.200001,28.170000,28.469999,28.469999,1728400
2021-11-29,28.660000,29.920000,28.450001,29.760000,29.760000,2115000
2021-11-30,29.389999,29.910000,27.930000,28.650000,28.650000,1907100
2021-12-01,29.340000,29.580000,27.110001,27.120001,27.120001,2278000
2021-12-02,27.000000,27.639999,26.309999,26.889999,26.889999,2358900
2021-12-03,27.070000,27.330000,24.180000,24.440001,24.440001,3934400
2021-12-06,24.360001,24.740000,23.299999,24.400000,24.400000,3092800
2021-12-07,25.160000,25.860001,24.450001,24.830000,24.830000,2612400
2021-12-08,25.200001,25.469999,24.629999,24.940001,24.940001,2142900
2021-12-09,23.930000,24.520000,22.969999,23.219999,23.219999,3549900
2021-12-10,23.650000,23.950001,23.150000,23.389999,23.389999,2872200
2021-12-13,23.209999,24.450001,22.889999,23.750000,23.750000,4199400
2021-12-14,22.690001,22.730000,20.920000,21.190001,21.190001,6662400
2021-12-15,21.110001,21.860001,20.190001,21.850000,21.850000,4058100
2021-12-16,22.139999,22.410000,20.450001,20.760000,20.760000,4585500
2021-12-17,20.290001,21.540001,20.080000,21.440001,21.440001,5024200
2021-12-20,20.120001,20.299999,19.340000,19.860001,19.860001,4940100
2021-12-21,20.240000,20.780001,20.020000,20.750000,20.750000,2870900
2021-12-22,20.620001,20.870001,20.330000,20.559999,20.559999,1820100
2021-12-23,20.580000,20.940001,20.129999,20.730000,20.730000,2326700
2021-12-27,20.559999,20.959999,20.450001,20.910000,20.910000,2048600
2021-12-28,21.090000,21.290001,20.260000,20.480000,20.480000,2439100
2021-12-29,20.350000,20.480000,19.770000,20.219999,20.219999,2301900
2021-12-30,20.250000,21.440001,20.030001,21.010000,21.010000,3009300
2021-12-31,20.980000,21.520000,20.799999,20.870001,20.870001,1665900
2022-01-03,21.190001,21.709999,20.410000,21.549999,21.549999,3109300
2022-01-04,22.350000,22.350000,20.639999,21.530001,21.530001,3730700
2022-01-05,21.379999,21.469999,19.680000,19.780001,19.780001,4305800
2022-01-06,19.799999,19.860001,18.549999,19.150000,19.150000,4645800
2022-01-07,19.209999,20.030001,19.030001,19.379999,19.379999,2508700
2022-01-10,19.080000,19.639999,18.629999,19.620001,19.620001,2294300
2022-01-11,19.620001,20.469999,19.379999,20.309999,20.309999,2765200
2022-01-12,20.580000,21.250000,20.360001,20.379999,20.379999,2881300
2022-01-13,21.040001,21.490000,20.040001,20.110001,20.110001,2953500
2022-01-14,19.860001,20.559999,19.740000,20.160000,20.160000,2227500
2022-01-18,19.549999,20.129999,19.309999,19.340000,19.340000,2625200
2022-01-19,19.389999,19.730000,18.889999,18.920000,18.920000,2550800
2022-01-20,19.330000,20.180000,19.010000,19.020000,19.020000,2772800
2022-01-21,18.110001,18.430000,15.700000,15.800000,15.800000,11419300
2022-01-24,14.700000,16.780001,14.320000,16.709999,16.709999,7110400
2022-01-25,16.230000,16.780001,15.960000,16.280001,16.280001,3434900
2022-01-26,16.850000,17.350000,15.840000,15.990000,15.990000,4116900
2022-01-27,16.350000,16.400000,15.090000,15.120000,15.120000,2999400
2022-01-28,15.140000,15.480000,14.570000,15.330000,15.330000,3380700
2022-01-31,15.470000,16.790001,15.450000,16.780001,16.780001,4785500
2022-02-01,16.780001,17.000000,16.230000,16.549999,16.549999,2545600
2022-02-02,16.740000,16.750000,15.610000,15.760000,15.760000,2414300
2022-02-03,15.280000,15.810000,14.790000,15.090000,15.090000,3975000
2022-02-04,15.210000,16.010000,15.100000,15.860000,15.860000,2719300
2022-02-07,15.860000,16.270000,15.380000,15.620000,15.620000,2249300
2022-02-08,15.700000,16.110001,15.550000,16.100000,16.100000,2511700
2022-02-09,17.100000,17.290001,16.330000,17.160000,17.160000,4592200
2022-02-10,16.809999,17.690001,16.620001,16.770000,16.770000,3316100
2022-02-11,16.770000,17.230000,15.970000,16.150000,16.150000,3032000
2022-02-14,15.990000,16.480000,15.650000,15.830000,15.830000,3047800
2022-02-15,16.510000,17.180000,16.450001,17.090000,17.090000,3435000
2022-02-16,16.959999,17.190001,16.540001,16.830000,16.830000,3319700
2022-02-17,16.150000,17.370001,15.780000,16.330000,16.330000,4422300
2022-02-18,16.160000,16.420000,15.360000,15.690000,15.690000,3379500
2022-02-22,15.220000,15.710000,14.900000,14.990000,14.990000,2847800
2022-02-23,15.200000,15.360000,14.720000,14.840000,14.840000,3259300
2022-02-24,14.080000,16.930000,14.000000,16.889999,16.889999,4931400
2022-02-25,16.799999,17.080000,16.219999,16.809999,16.809999,4019100
2022-02-28,17.360001,18.200001,17.180000,17.930000,17.930000,4682300
2022-03-01,18.000000,18.290001,17.559999,18.000000,18.000000,4697000
2022-03-02,17.920000,17.980000,16.820000,17.719999,17.719999,3680900
2022-03-03,17.799999,17.840000,16.959999,17.059999,17.059999,2221700
2022-03-04,17.030001,17.830000,16.570000,16.820000,16.820000,3975100
2022-03-07,17.299999,18.150000,17.080000,17.400000,17.400000,4145000
2022-03-08,17.910000,21.389999,17.900000,20.660000,20.660000,16497000
2022-03-09,20.430000,21.110001,19.250000,20.870001,20.870001,6060900
2022-03-10,20.750000,20.980000,19.740000,20.889999,20.889999,3777600
2022-03-11,21.080000,21.950001,20.230000,20.500000,20.500000,4082800
2022-03-14,20.440001,20.440001,18.350000,18.680000,18.680000,5110700
2022-03-15,18.490000,19.799999,17.520000,19.150000,19.150000,4476300
2022-03-16,19.299999,20.200001,19.049999,20.200001,20.200001,4177700
2022-03-17,20.010000,20.639999,19.770000,20.540001,20.540001,3321100
2022-03-18,20.410000,20.980000,20.160000,20.530001,20.530001,4863900
2022-03-21,20.400000,20.940001,19.889999,20.430000,20.430000,1952400
2022-03-22,20.340000,21.780001,20.309999,21.040001,21.040001,3100000
2022-03-23,20.600000,21.670000,20.500000,20.950001,20.950001,2198900
2022-03-24,21.000000,21.480000,20.760000,21.459999,21.459999,2190100
2022-03-25,21.340000,21.440001,20.379999,21.010000,21.010000,2041300
2022-03-28,20.879999,21.790001,20.520000,21.490000,21.490000,2641800
2022-03-29,21.400000,22.129999,21.070000,22.020000,22.020000,2869800
2022-03-30,22.000000,22.000000,20.690001,20.910000,20.910000,2779000
2022-03-31,20.969999,21.730000,20.760000,21.480000,21.480000,5289100
2022-04-01,21.360001,22.129999,21.020000,21.410000,21.410000,2876700
2022-04-04,22.209999,24.190001,22.209999,24.040001,24.040001,5774800
2022-04-05,24.120001,25.240000,22.920000,23.480000,23.480000,5418800
2022-04-06,22.910000,23.660000,22.410000,22.469999,22.469999,3397200
2022-04-07,22.580000,23.280001,21.719999,22.160000,22.160000,2993200
2022-04-08,22.070000,22.400000,21.219999,21.250000,21.250000,2362100
2022-04-11,21.150000,21.790001,20.780001,21.680000,21.680000,2945100
2022-04-12,21.940001,22.389999,21.370001,21.389999,21.389999,1843400
2022-04-13,21.290001,21.620001,20.959999,21.360001,21.360001,2041100
2022-04-14,21.260000,21.500000,20.379999,20.400000,20.400000,2333600
2022-04-18,20.280001,20.740000,20.040001,20.549999,20.549999,1614300
2022-04-19,20.510000,21.250000,20.209999,21.160000,21.160000,1810200
2022-04-20,21.500000,21.850000,20.450001,20.459999,20.459999,2843200
2022-04-21,20.820000,21.120001,18.350000,18.469999,18.469999,4532500
2022-04-22,18.450001,19.070000,17.879999,17.910000,17.910000,4295600
2022-04-25,17.110001,17.809999,16.920000,17.660000,17.660000,4827300
2022-04-26,17.570000,17.690001,16.910000,17.370001,17.370001,4119200
2022-04-27,17.610001,18.080000,17.110001,17.150000,17.150000,3724200
2022-04-28,17.350000,17.940001,16.400000,17.180000,17.180000,3095000
2022-04-29,17.240000,17.680000,16.410000,16.510000,16.510000,3121000
2022-05-02,16.629999,17.020000,16.320000,16.900000,16.900000,3159800
2022-05-03,16.790001,17.760000,16.719999,17.690001,17.690001,3327000
2022-05-04,17.809999,19.180000,17.600000,19.059999,19.059999,3574800
2022-05-05,19.129999,19.139999,17.700001,18.080000,18.080000,3646900
2022-05-06,18.330000,18.360001,16.360001,16.900000,16.900000,4061900
2022-05-09,16.260000,16.440001,15.120000,15.320000,15.320000,3545300
2022-05-10,15.820000,16.219999,15.000000,15.890000,15.890000,4299900
2022-05-11,15.710000,15.800000,13.700000,13.730000,13.730000,4199700
