Date,Open,High,Low,Close,Volume,Day Result
2017-01-03,29.885000228881836,29.912500381469727,29.450000762939453,29.68000030517578,6101200,0
2017-01-04,29.8075008392334,29.952499389648438,29.645000457763672,29.767499923706055,8541600,0
2017-01-05,29.94499969482422,29.94499969482422,29.4375,29.75,6155200,0
2017-01-06,29.602500915527344,29.782499313354492,29.502500534057617,29.662500381469727,8810000,1
2017-01-09,29.780000686645508,29.877500534057617,29.524999618530273,29.587499618530273,6061200,0
2017-01-10,29.532499313354492,29.677499771118164,29.332500457763672,29.645000457763672,6372800,1
2017-01-11,29.559999465942383,29.90250015258789,29.559999465942383,29.852500915527344,5600000,1
2017-01-12,29.897499084472656,29.982500076293945,29.71500015258789,29.875,6534000,0
2017-01-13,29.825000762939453,29.854999542236328,29.469999313354492,29.762500762939453,5775200,0
2017-01-17,29.850000381469727,30.072500228881836,29.795000076293945,30.05500030517578,6962000,1
2017-01-18,30.05500030517578,30.24250030517578,29.959999084472656,30.00749969482422,5786400,0
2017-01-19,29.842500686645508,30.059999465942383,29.712499618530273,29.81999969482422,4725600,0
2017-01-20,29.8700008392334,29.907499313354492,29.587499618530273,29.815000534057617,5106000,0
2017-01-23,29.88249969482422,29.979999542236328,29.665000915527344,29.69499969482422,9114800,0
2017-01-24,29.684999465942383,29.815000534057617,29.592500686645508,29.702499389648438,4850400,1
2017-01-25,29.559999465942383,29.772499084472656,29.52750015258789,29.7549991607666,6880400,1
2017-01-26,29.674999237060547,29.822500228881836,29.477500915527344,29.6875,5508000,1
2017-01-27,29.989999771118164,30.459999084472656,29.832500457763672,30.342500686645508,12540400,1
2017-01-30,30.417499542236328,30.905000686645508,30.385000228881836,30.612499237060547,11280000,1
2017-01-31,30.610000610351562,31.077499389648438,30.540000915527344,30.93000030517578,8781200,1
2017-02-01,30.68000030517578,30.907499313354492,30.522499084472656,30.655000686645508,8219600,0
2017-02-02,30.739999771118164,30.8799991607666,30.530000686645508,30.864999771118164,5004800,1
2017-02-03,30.975000381469727,31.22249984741211,30.887500762939453,31.052499771118164,8227200,1
2017-02-06,31.100000381469727,31.207500457763672,30.88249969482422,30.96500015258789,4192800,0
2017-02-07,31.017499923706055,31.15999984741211,30.934999465942383,31.082500457763672,6258800,1
2017-02-08,31.059999465942383,31.604999542236328,31.059999465942383,31.575000762939453,8594400,1
2017-02-09,31.575000762939453,31.575000762939453,31.045000076293945,31.162500381469727,6426000,0
2017-02-10,31.125,31.387500762939453,31.0625,31.36750030517578,4821200,1
2017-02-13,31.375,31.530000686645508,31.28499984741211,31.5,3542800,1
2017-02-14,31.2549991607666,31.522499084472656,31.1299991607666,31.5,6450400,1
2017-02-15,31.262500762939453,31.487499237060547,31.139999389648438,31.322500228881836,7062000,1
2017-02-16,31.375,31.552499771118164,31.309999465942383,31.547500610351562,4990000,1
2017-02-17,31.672500610351562,31.74250030517578,31.489999771118164,31.71500015258789,9351200,1
2017-02-21,31.604999542236328,32.122501373291016,31.5,32.064998626708984,6306800,1
2017-02-22,31.9950008392334,32.16999816894531,31.860000610351562,32.11000061035156,8544400,1
2017-02-23,32.1875,32.412498474121094,32.04999923706055,32.29249954223633,7606400,1
2017-02-24,32.212501525878906,32.7400016784668,32.125,32.7400016784668,10271600,1
2017-02-27,32.76750183105469,32.76750183105469,32.29499816894531,32.467498779296875,7332800,0
2017-02-28,32.4900016784668,32.869998931884766,32.38750076293945,32.75,8994400,1
2017-03-01,32.38999938964844,32.564998626708984,32.15250015258789,32.352500915527344,9072000,0
2017-03-02,32.352500915527344,32.90999984741211,32.25,32.73500061035156,6120400,1
2017-03-03,32.67499923706055,32.75,32.45249938964844,32.70000076293945,5286000,1
2017-03-06,32.625,32.747501373291016,32.439998626708984,32.65999984741211,8208400,1
2017-03-07,32.592498779296875,32.779998779296875,32.560001373291016,32.662498474121094,7964400,1
2017-03-08,32.380001068115234,32.529998779296875,32.220001220703125,32.36000061035156,6328000,0
2017-03-09,32.415000915527344,32.54499816894531,32.1775016784668,32.1875,5044400,0
2017-03-10,32.45000076293945,32.54249954223633,32.252498626708984,32.51499938964844,5922800,1
2017-03-13,32.522499084472656,32.66749954223633,32.36249923706055,32.6150016784668,5837200,1
2017-03-14,32.58250045776367,32.74250030517578,32.50749969482422,32.64250183105469,5369600,1
2017-03-15,32.709999084472656,33.157501220703125,32.592498779296875,32.974998474121094,8121200,1
2017-03-16,32.90250015258789,32.942501068115234,32.39500045776367,32.474998474121094,10442800,0
2017-03-17,32.529998779296875,32.94499969482422,32.522499084472656,32.557498931884766,18648400,1
2017-03-20,32.68000030517578,32.79499816894531,32.3849983215332,32.47249984741211,7566800,0
2017-03-21,32.55500030517578,33.084999084472656,32.397499084472656,32.962501525878906,9536400,1
2017-03-22,33.002498626708984,33.29999923706055,32.94499969482422,33.102500915527344,5535200,1
2017-03-23,33.122501373291016,33.279998779296875,32.942501068115234,33.022499084472656,6200400,0
2017-03-24,32.99250030517578,33.31999969482422,32.93000030517578,33.20000076293945,5728000,1
2017-03-27,33.26250076293945,33.275001525878906,32.65999984741211,32.775001525878906,8160000,0
2017-03-28,32.6875,32.88999938964844,32.627498626708984,32.814998626708984,5511200,1
2017-03-29,32.63750076293945,32.75749969482422,32.55500030517578,32.63750076293945,4426800,0
2017-03-30,32.5099983215332,32.64500045776367,31.94499969482422,32.032501220703125,13592400,0
2017-03-31,32.01499938964844,32.31999969482422,31.954999923706055,32.092498779296875,9346000,1
2017-04-03,32.125,32.192501068115234,31.772499084472656,32.18000030517578,6970000,1
2017-04-04,32.23249816894531,32.47999954223633,32.102500915527344,32.3849983215332,5436400,1
2017-04-05,32.352500915527344,32.709999084472656,32.25,32.65999984741211,7146400,1
2017-04-06,32.51499938964844,32.61249923706055,32.349998474121094,32.439998626708984,6118000,0
2017-04-07,32.50749969482422,32.587501525878906,32.192501068115234,32.23249816894531,7067200,0
2017-04-10,32.23249816894531,32.40999984741211,32.14250183105469,32.35749816894531,4207600,1
2017-04-11,32.282501220703125,32.39250183105469,32.07749938964844,32.33000183105469,4214400,1
2017-04-12,32.15250015258789,32.6349983215332,32.125,32.627498626708984,5874800,1
2017-04-13,32.522499084472656,32.875,32.502498626708984,32.692501068115234,7746400,1
2017-04-17,32.66749954223633,32.817501068115234,32.61750030517578,32.727500915527344,4508400,1
2017-04-18,32.724998474121094,33.01750183105469,32.61249923706055,32.98500061035156,7822400,1
2017-04-19,32.98249816894531,32.997501373291016,32.71500015258789,32.875,8320000,0
2017-04-20,32.875,32.875,32.30500030517578,32.717498779296875,8054800,0
2017-04-21,32.814998626708984,33.58250045776367,32.814998626708984,33.255001068115234,10480800,1
2017-04-24,33.154998779296875,33.27750015258789,32.85749816894531,33.1875,9744400,1
2017-04-25,33.15250015258789,33.25,32.96500015258789,33.22999954223633,5167200,1
2017-04-26,33.25,33.45750045776367,33.162498474121094,33.20750045776367,5967200,0
2017-04-27,33.165000915527344,33.54999923706055,33.157501220703125,33.380001068115234,5624000,1
2017-04-28,33.337501525878906,33.529998779296875,33.26750183105469,33.38999938964844,6652800,1
2017-05-01,33.53499984741211,33.58000183105469,33.19499969482422,33.2599983215332,7204000,0
2017-05-02,33.310001373291016,33.5099983215332,33.26750183105469,33.505001068115234,6858400,1
2017-05-03,33.46500015258789,33.5625,33.29249954223633,33.34000015258789,6574400,0
2017-05-04,33.27750015258789,33.625,33.275001525878906,33.584999084472656,7013200,1
2017-05-05,33.69499969482422,33.8025016784668,33.557498931884766,33.58250045776367,7312400,0
2017-05-08,33.625,33.790000915527344,33.54249954223633,33.73749923706055,5804800,1
2017-05-09,33.61000061035156,33.73249816894531,33.372501373291016,33.442501068115234,6190000,0
2017-05-10,33.45500183105469,33.6150016784668,33.35499954223633,33.54249954223633,7498800,1
2017-05-11,33.52000045776367,33.665000915527344,33.397499084472656,33.65999984741211,3581200,1
2017-05-12,33.682498931884766,33.95750045776367,33.665000915527344,33.88750076293945,6115200,1
2017-05-15,33.810001373291016,34.15999984741211,33.76250076293945,34.032501220703125,7712400,1
2017-05-16,34.032501220703125,34.20249938964844,33.9474983215332,33.974998474121094,5438000,0
2017-05-17,33.974998474121094,34.29249954223633,33.974998474121094,34.11249923706055,7484800,1
2017-05-18,34.157501220703125,34.432498931884766,33.93000030517578,34.23500061035156,8878000,1
2017-05-19,34.25749969482422,34.400001525878906,33.900001525878906,34.3224983215332,6914800,1
2017-05-22,34.34000015258789,34.64500045776367,34.25,34.587501525878906,8549600,1
2017-05-23,34.630001068115234,35.01499938964844,34.595001220703125,34.7400016784668,7788800,1
2017-05-24,34.79499816894531,35.10749816894531,34.755001068115234,35.037498474121094,6207200,1
2017-05-25,34.932498931884766,35.217498779296875,34.810001373291016,35.17499923706055,4765200,1
2017-05-26,35.1974983215332,35.26499938964844,35.092498779296875,35.1775016784668,4430000,0
2017-05-30,35.13249969482422,35.26250076293945,35.060001373291016,35.162498474121094,11000400,1
2017-05-31,35.18000030517578,35.45750045776367,35.18000030517578,35.36000061035156,13267600,1
2017-06-01,35.337501525878906,35.474998474121094,35.18000030517578,35.474998474121094,6446400,1
2017-06-02,35.692501068115234,35.73249816894531,35.432498931884766,35.6775016784668,7339600,0
2017-06-05,35.599998474121094,35.65999984741211,35.4474983215332,35.462501525878906,4325600,0
2017-06-06,35.627498626708984,35.65999984741211,35.43000030517578,35.47999954223633,8223600,0
2017-06-07,35.48249816894531,35.744998931884766,35.36000061035156,35.64500045776367,5715200,1
2017-06-08,35.64500045776367,35.64500045776367,35.157501220703125,35.36249923706055,6776400,0
2017-06-09,35.275001525878906,35.435001373291016,34.98749923706055,35.060001373291016,7172800,0
2017-06-12,35.060001373291016,35.21500015258789,34.537498474121094,34.85499954223633,8946400,0
2017-06-13,34.85499954223633,35.087501525878906,34.7400016784668,34.98749923706055,6944400,1
2017-06-14,35.287498474121094,35.54750061035156,35.150001525878906,35.287498474121094,5689200,0
2017-06-15,35.3025016784668,35.52750015258789,35.165000915527344,35.467498779296875,11065600,1
2017-06-16,35.54750061035156,35.79249954223633,35.47999954223633,35.709999084472656,10408800,1
2017-06-19,35.76250076293945,35.79750061035156,35.532501220703125,35.59749984741211,9268400,0
2017-06-20,35.61000061035156,35.70750045776367,35.47999954223633,35.4900016784668,8612800,0
2017-06-21,35.529998779296875,35.59000015258789,35.10499954223633,35.26499938964844,6520800,0
2017-06-22,35.22249984741211,35.5525016784668,35.16999816894531,35.397499084472656,7685600,1
2017-06-23,35.397499084472656,36.08250045776367,35.342498779296875,35.78499984741211,11007600,1
2017-06-26,35.84749984741211,36.217498779296875,35.779998779296875,36.057498931884766,7911200,1
2017-06-27,35.89250183105469,36.087501525878906,35.505001068115234,35.567501068115234,9662800,0
2017-06-28,35.72999954223633,35.807498931884766,35.1875,35.255001068115234,8363600,0
2017-06-29,35.04750061035156,35.095001220703125,34.7400016784668,34.99250030517578,11584000,0
2017-06-30,35.057498931884766,35.404998779296875,35.01750183105469,35.032501220703125,8531600,0
2017-07-03,35.212501525878906,35.45000076293945,34.904998779296875,34.904998779296875,4121200,0
2017-07-05,34.89500045776367,34.9474983215332,34.5625,34.70500183105469,7705600,0
2017-07-06,34.6349983215332,34.95249938964844,34.5,34.89250183105469,6964400,1
2017-07-07,34.89250183105469,35.290000915527344,34.845001220703125,35.119998931884766,5514000,1
2017-07-10,35.157501220703125,35.45249938964844,35.067501068115234,35.25749969482422,6750400,1
2017-07-11,35.380001068115234,35.380001068115234,34.88249969482422,35.1875,7593600,0
2017-07-12,35.46500015258789,35.560001373291016,35.165000915527344,35.19499969482422,6771600,0
2017-07-13,35.30500030517578,35.33250045776367,35.04750061035156,35.14500045776367,5557200,0
2017-07-14,35.412498474121094,35.532501220703125,35.33000183105469,35.415000915527344,5052800,1
2017-07-17,35.352500915527344,35.432498931884766,35.1875,35.24250030517578,11244400,0
2017-07-18,35.317501068115234,35.529998779296875,35.247501373291016,35.372501373291016,5471600,1
2017-07-19,35.48500061035156,35.51499938964844,35.33250045776367,35.45000076293945,3773600,0
2017-07-20,35.58000183105469,35.967498779296875,35.5,35.869998931884766,6280000,1
2017-07-21,35.790000915527344,36.10749816894531,35.64250183105469,36.092498779296875,5413600,1
2017-07-24,36.102500915527344,36.102500915527344,35.779998779296875,35.787498474121094,8410400,0
2017-07-25,35.842498779296875,35.86249923706055,35.529998779296875,35.77750015258789,5401200,0
2017-07-26,35.654998779296875,36.39500045776367,35.5724983215332,36.372501373291016,7041600,1
2017-07-27,36.23749923706055,36.337501525878906,35.9900016784668,36.162498474121094,5680000,0
2017-07-28,36.150001525878906,36.439998626708984,36.11249923706055,36.279998779296875,4625200,1
2017-07-31,36.33250045776367,36.720001220703125,36.314998626708984,36.522499084472656,6780400,1
2017-08-01,36.470001220703125,36.80500030517578,36.459999084472656,36.64250183105469,6042000,1
2017-08-02,36.540000915527344,36.744998931884766,36.345001220703125,36.685001373291016,6688000,1
2017-08-03,36.63750076293945,36.959999084472656,36.584999084472656,36.8849983215332,5674400,1
2017-08-04,36.73749923706055,36.83250045776367,36.52000045776367,36.6875,5915600,0
2017-08-07,36.70750045776367,36.872501373291016,36.622501373291016,36.772499084472656,4819200,1
2017-08-08,36.75,36.89500045776367,36.67499923706055,36.837501525878906,4750800,1
2017-08-09,36.970001220703125,37.04750061035156,36.73749923706055,36.810001373291016,11042000,0
2017-08-10,36.717498779296875,37.07500076293945,36.70500183105469,36.93000030517578,5367600,1
2017-08-11,36.90999984741211,37.01250076293945,36.662498474121094,36.79499816894531,5086000,0
2017-08-14,36.90250015258789,37.092498779296875,36.845001220703125,37.01499938964844,3908000,1
2017-08-15,36.872501373291016,37.334999084472656,36.872501373291016,37.26250076293945,4777200,1
2017-08-16,37.247501373291016,37.54499816894531,37.19499969482422,37.494998931884766,5415200,1
2017-08-17,37.35749816894531,37.58000183105469,37.084999084472656,37.15250015258789,5450800,0
2017-08-18,37.125,37.650001525878906,37.01250076293945,37.48249816894531,5754800,1
2017-08-21,37.5,37.709999084472656,37.41999816894531,37.61249923706055,3898000,1
2017-08-22,37.64250183105469,37.79750061035156,37.505001068115234,37.709999084472656,5402400,1
2017-08-23,37.407501220703125,37.587501525878906,37.1875,37.40999984741211,5781200,1
2017-08-24,37.5,37.5,37.23500061035156,37.32749938964844,5164400,0
2017-08-25,37.415000915527344,37.61249923706055,37.25,37.525001525878906,5036400,1
2017-08-28,37.57500076293945,37.724998474121094,37.5099983215332,37.720001220703125,3499600,1
2017-08-29,37.75749969482422,37.81999969482422,37.53499984741211,37.68000030517578,5597200,0
2017-08-30,37.60499954223633,37.709999084472656,37.54249954223633,37.654998779296875,4246000,1
2017-08-31,37.75,37.755001068115234,37.5525016784668,37.627498626708984,6826000,0
