Date,Open,High,Low,Close,Volume,Day Result
2017-01-03,4.394237041473389,4.505566120147705,4.322199821472168,4.485919952392578,5370612,1
2017-01-04,4.505566120147705,4.767518043518066,4.49901819229126,4.636541843414307,7899476,1
2017-01-05,4.636541843414307,4.728225231170654,4.5645060539245605,4.669285774230957,7246073,1
2017-01-06,4.649640083312988,4.734774112701416,4.610346794128418,4.616896152496338,2912753,0
2017-01-09,4.6234450340271,4.767518043518066,4.571053981781006,4.682384014129639,2894123,1
2017-01-10,4.6889328956604,4.774066925048828,4.616896152496338,4.741322994232178,2757609,1
2017-01-11,4.813360214233398,5.1146039962768555,4.741322994232178,4.970530033111572,8821937,1
2017-01-12,4.924688816070557,5.022921085357666,4.6889328956604,4.787164211273193,4390278,0
2017-01-13,4.793713092803955,4.990177154541016,4.793713092803955,4.878847122192383,3286104,1
2017-01-17,4.878847122192383,4.970530033111572,4.728225231170654,4.767518043518066,3265795,0
2017-01-18,4.767518043518066,4.800261974334717,4.5645060539245605,4.610346794128418,5052996,0
2017-01-19,4.590701103210449,4.715127944946289,4.4597249031066895,4.49901819229126,4453801,0
2017-01-20,4.505566120147705,4.616896152496338,4.505566120147705,4.577602863311768,2578645,1
2017-01-23,4.5645060539245605,4.571053981781006,4.387688159942627,4.485919952392578,2979330,0
2017-01-24,4.557957172393799,4.5645060539245605,4.387688159942627,4.394237041473389,3528744,0
2017-01-25,4.420432090759277,4.571053981781006,4.420432090759277,4.53176212310791,3982111,1
2017-01-26,4.5186638832092285,4.5841522216796875,4.479371070861816,4.49246883392334,2869538,0
2017-01-27,4.485919952392578,4.53176212310791,4.256712913513184,4.302554130554199,5025510,0
2017-01-30,4.256712913513184,4.289455890655518,4.053699970245361,4.20432186126709,4942288,0
2017-01-31,4.191225051879883,4.354944229125977,4.1126389503479,4.348395824432373,4054796,1
2017-02-01,4.374590873718262,4.453176021575928,4.2305169105529785,4.40078592300415,3329165,1
2017-02-02,4.387688159942627,4.5186638832092285,4.341846942901611,4.49246883392334,3046365,1
2017-02-03,4.485919952392578,4.65618896484375,4.453176021575928,4.5841522216796875,3218000,1
2017-02-06,4.557957172393799,4.597249984741211,4.479371070861816,4.577602863311768,2831974,1
2017-02-07,4.597249984741211,4.603797912597656,4.479371070861816,4.590701103210449,2945278,0
